customer_age,vendor_count,product_count,total_spend,total_orders,average_order_revenue,first_order_rearranged,last_order_rearranged,is_chain_percentage,cluster_dendogram,cluster_kmeans,cluster_birch,cluster_som,cluster_dbscan,cluster_meanshift,customer_region,last_promo,payment_method,hour,day,CUI_American_Percentage,CUI_Asian_Percentage,CUI_Beverages_Percentage,CUI_Cafe_Percentage,CUI_Chicken Dishes_Percentage,CUI_Chinese_Percentage,CUI_Desserts_Percentage,CUI_Healthy_Percentage,CUI_Indian_Percentage,CUI_Italian_Percentage,CUI_Japanese_Percentage,CUI_Noodle Dishes_Percentage,CUI_OTHER_Percentage,CUI_Street Food / Snacks_Percentage,CUI_Thai_Percentage
20,2,7,33.24,3,11.08,90,62,1,2,2,0,0,1,0,2360,DISCOUNT,CARD,Afternoon,weekend,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,3,4,33.64,3,11.21333333,90,62,0.333333333,3,2,0,3,1,0,4660,-,CARD,Late Night,weekend,0.818668252,0,0,0,0,0,0,0,0,0.181331748,0,0,0,0,0
27,3,3,25.29,3,8.43,90,62,1,2,2,0,0,1,0,8670,FREEBIE,CARD,Late Night,weekend,0,0.24041123,0,0,0,0,0,0,0,0,0.254646105,0,0,0.504942665,0
21,4,4,23.78,4,5.945,90,62,0.5,3,2,0,3,1,0,4660,DELIVERY,CASH,Dinner,weekend,0.420941968,0,0,0,0,0,0,0,0,0.579058032,0,0,0,0,0
27,5,32,130.8,23,5.686956522,90,62,1,1,2,0,2,-1,0,2360,FREEBIE,CASH,Dinner,weekend,0,0.158944954,0,0,0,0,0,0,0,0.016666667,0.824388379,0,0,0,0
27,3,3,5.81,3,1.936666667,90,62,1,2,2,0,1,1,0,2360,-,DIGI,Lunch,weekend,0,0.344234079,0.545611015,0,0.110154905,0,0,0,0,0,0,0,0,0,0
28,1,2,19.83,2,9.915,90,62,0,3,2,0,0,1,0,4660,-,CARD,Afternoon,weekend,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,2,2,24.69,2,12.345,90,61,0.5,3,2,0,0,0,0,-,DISCOUNT,CARD,Late Night,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,5,62.37,3,20.79,90,61,0.333333333,3,2,0,3,1,0,8670,FREEBIE,CARD,Late Night,weekend,0.10325477,0.697771364,0,0,0,0,0,0,0,0,0,0,0,0.198973866,0
41,2,3,11.56,2,5.78,90,61,1,2,2,0,0,1,0,2360,FREEBIE,CARD,Lunch,weekend,0,0,0.150519031,0,0.849480969,0,0,0,0,0,0,0,0,0,0
27,2,2,12.33,2,6.165,90,61,1,2,2,0,0,1,0,-,FREEBIE,CARD,Late Night,weekend,0,0,0.503649635,0,0,0,0,0,0,0,0.496350365,0,0,0,0
24,4,6,68.86,4,17.215,90,61,0.5,3,2,0,3,1,0,8670,DELIVERY,CARD,Afternoon,weekend,0.266337496,0.473279117,0,0,0,0,0,0,0,0,0,0,0,0.260383387,0
30,2,3,26.07,3,8.69,90,61,0.333333333,3,2,0,0,1,0,8670,FREEBIE,CARD,Late Night,weekend,0.760644419,0.239355581,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,4,49.51,2,24.755,90,61,0.5,3,2,0,0,0,0,8670,-,CARD,Breakfast,weekend,0.245202989,0,0,0,0,0,0,0,0,0,0.754797011,0,0,0,0
19,3,7,87.15,4,21.7875,90,60,0.25,1,2,0,3,1,0,8670,-,CASH,Late Night,weekday,0,0.721629375,0,0,0,0,0,0,0,0,0,0,0,0.278370625,0
23,2,7,25.99,5,5.198,90,60,1,2,2,0,0,1,0,2360,FREEBIE,CARD,Lunch,weekend,0,0.820700269,0,0,0,0,0,0,0.179299731,0,0,0,0,0,0
18,1,3,24.01,3,8.003333333,90,60,0,3,2,0,0,1,0,8670,-,CARD,Afternoon,weekend,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,1,3,25.76,3,8.586666667,90,60,1,2,2,0,0,1,0,8670,DELIVERY,CASH,Late Night,weekend,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40,3,3,9.12,3,3.04,90,60,1,2,2,0,0,1,0,2360,FREEBIE,DIGI,Lunch,weekday,0.435307018,0,0,0,0.325657895,0,0,0,0,0.239035088,0,0,0,0,0
23,4,6,63.08,4,15.77,90,60,0,3,2,0,3,1,0,8670,-,CARD,Breakfast,weekend,0.184686113,0.815313887,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2,2,17.92,2,8.96,90,59,0.5,3,2,0,0,0,0,8670,-,CARD,Late Night,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4,5,17.04,5,3.408,90,59,1,2,2,0,0,1,0,2360,DELIVERY,CARD,Breakfast,weekday,0,0,0.302816901,0,0,0,0.199530516,0,0,0,0,0,0.497652582,0,0
27,2,5,15.92,4,3.98,90,59,1,2,2,0,0,1,0,2360,FREEBIE,CARD,Dinner,weekday,0.933417085,0,0,0,0.066582915,0,0,0,0,0,0,0,0,0,0
17,4,6,32.3,4,8.075,90,59,1,2,2,0,3,-1,0,2360,-,DIGI,Dinner,weekday,0,0,0.280495356,0,0,0,0,0,0,0,0.592879257,0.126625387,0,0,0
38,5,8,88.16,5,17.632,90,59,0.2,1,2,0,3,1,0,4660,FREEBIE,CARD,Dinner,weekend,0.118647913,0,0,0,0,0,0,0,0.532667877,0.167536298,0,0,0,0,0.181147913
25,2,3,32.88,2,16.44,90,59,0,3,2,0,2,1,0,4660,-,CARD,Afternoon,weekday,0,0,0,0,0,0,0,0,0.626824818,0,0,0,0.373175182,0,0
19,2,2,19.08,2,9.54,90,58,0,3,2,0,0,1,0,8670,-,DIGI,Breakfast,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3,6,78.87,3,26.29,90,58,0.333333333,3,2,0,3,1,0,-,-,CARD,Late Night,weekend,0,0.453023963,0,0,0,0,0,0,0,0,0.546976037,0,0,0,0
29,2,3,17.74,3,5.913333333,90,58,0,3,2,0,0,1,0,8670,FREEBIE,CARD,Lunch,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3,5,12.42,5,2.484,90,58,0,3,2,0,3,-1,0,4660,-,CARD,Lunch,weekend,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,3,6,17.36,5,3.472,90,58,1,2,2,0,0,1,0,2360,-,CARD,Dinner,weekend,0,0,0,0,0,0,0,0,0,0.046658986,0,0.953341014,0,0,0
21,2,3,22.25,2,11.125,90,58,0,3,2,0,0,1,0,4660,-,CARD,Afternoon,weekday,0,0,0,0,0,0,0,0,0.773483146,0.226516854,0,0,0,0,0
22,4,15,77.72,6,12.95333333,90,58,0.5,1,2,0,3,-1,0,2440,DISCOUNT,CARD,Dinner,weekend,0,0,0,0,0,0,0.044518785,0,0.180777149,0,0,0.774704066,0,0,0
49,2,3,42.11,2,21.055,90,57,0.5,3,2,0,0,0,0,8670,FREEBIE,CARD,Late Night,weekday,0,0.293754453,0,0,0,0,0,0,0,0,0,0,0,0.706245547,0
25,3,3,8.93,3,2.976666667,90,57,1,2,2,0,0,1,0,2360,-,CARD,Lunch,weekday,0,0.681970885,0,0,0.181410974,0,0,0.136618141,0,0,0,0,0,0,0
28,4,5,44.47,4,11.1175,90,57,0.75,3,2,0,3,1,0,8670,-,CARD,Lunch,weekday,0,0.573420283,0.284011693,0,0,0,0,0,0,0,0,0,0,0.142568023,0
21,3,3,31.29,3,10.43,90,57,0.666666667,3,2,0,0,1,0,8670,DISCOUNT,CARD,Breakfast,weekday,0.206775328,0,0,0,0,0,0,0,0,0,0.602428891,0,0,0.190795781,0
27,2,3,7.29,3,2.43,90,56,1,2,2,0,0,1,0,2360,-,CARD,Lunch,weekend,0.694101509,0,0,0,0,0,0,0,0,0.305898491,0,0,0,0,0
23,3,3,31.48,3,10.49333333,90,56,0.333333333,3,2,0,3,1,0,8670,DELIVERY,CARD,Afternoon,weekday,0,0.189326557,0,0,0,0,0,0,0,0,0.594663278,0,0,0.216010165,0
31,4,5,17.59,4,4.3975,90,55,1,2,2,0,0,1,0,2360,FREEBIE,DIGI,Dinner,weekend,0,0,0.751563388,0,0,0,0,0,0,0,0,0,0.248436612,0,0
31,2,3,33.7,2,16.85,90,55,0.5,3,2,0,0,0,0,4660,-,CARD,Afternoon,weekend,0.35074184,0,0,0,0,0,0,0,0,0,0,0,0.64925816,0,0
26,4,4,23.67,4,5.9175,90,55,0.25,3,2,0,3,1,0,4660,DELIVERY,CARD,Lunch,weekend,0.178284749,0,0,0,0,0,0,0,0.172370089,0.2539079,0,0,0,0,0.395437262
29,5,8,61.1,6,10.18333333,90,55,0.333333333,1,2,0,3,1,0,4660,DISCOUNT,CARD,Dinner,weekend,0,0.100818331,0,0,0,0,0,0,0.331587561,0,0,0,0.332733224,0,0.234860884
23,3,4,10.82,3,3.606666667,90,55,1,2,2,0,0,1,0,2360,DELIVERY,CASH,Lunch,weekend,0.35767098,0,0,0,0.095194085,0,0,0,0,0,0,0,0.547134935,0,0
25,2,2,22.6,2,11.3,90,55,0.5,3,2,0,0,0,0,4660,-,CARD,Afternoon,weekend,0,0.445132743,0,0,0,0,0,0,0,0,0,0,0.554867257,0,0
23,2,3,23.01,2,11.505,90,55,1,2,2,0,0,1,0,4660,-,CARD,Afternoon,weekend,0.594958714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405041286
24,4,5,42.79,4,10.6975,90,55,0.75,3,2,0,3,1,0,4660,-,CARD,Lunch,weekend,0.108202851,0.375087637,0,0,0,0,0,0,0,0,0,0,0.516709512,0,0
27,2,2,5.69,2,2.845,90,55,1,2,2,0,0,1,0,2360,-,CARD,Dinner,weekend,0.446397188,0,0,0,0.553602812,0,0,0,0,0,0,0,0,0,0
24,2,2,11.79,2,5.895,90,55,1,2,2,0,0,1,0,8670,DELIVERY,CARD,Late Night,weekend,0.494486853,0.505513147,0,0,0,0,0,0,0,0,0,0,0,0,0
27,5,8,33.64,6,5.606666667,90,55,1,2,2,0,3,1,0,2360,FREEBIE,CARD,Breakfast,weekend,0,0,0.304399524,0,0,0.281212842,0,0,0,0,0.086801427,0.068073722,0.259512485,0,0
29,2,5,80.61,2,40.305,90,55,0.5,3,2,0,3,0,0,8670,FREEBIE,CARD,Afternoon,weekend,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,4,6,51.69,5,10.338,90,55,0.8,3,2,0,3,1,0,4660,-,DIGI,Afternoon,weekend,0,0.110466241,0,0,0,0,0,0,0,0.212226736,0.677307023,0,0,0,0
42,5,7,24.58,5,4.916,90,55,1,2,2,0,0,1,0,2360,DISCOUNT,CARD,Afternoon,weekend,0.284377543,0,0,0,0.100488202,0,0,0,0,0.25630594,0,0.358828316,0,0,0
53,6,7,14.74,6,2.456666667,90,54,1,2,2,0,0,-1,0,2440,-,CARD,Breakfast,weekend,0.158751696,0.107191316,0.067164179,0,0,0,0,0,0,0,0,0.244911805,0.421981004,0,0
22,2,4,48.22,2,24.11,90,54,0.5,3,2,0,0,0,0,8670,-,CARD,Breakfast,weekend,0,0.622355869,0,0,0,0,0,0,0,0,0.377644131,0,0,0,0
24,1,3,6.14,3,2.046666667,90,54,0,3,2,0,0,1,0,4660,FREEBIE,DIGI,Afternoon,weekend,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,2,2,8.66,2,4.33,90,54,1,2,2,0,0,1,0,2360,-,DIGI,Dinner,weekend,0.704387991,0,0,0,0,0,0,0,0,0,0.295612009,0,0,0,0
27,3,3,26.31,3,8.77,90,54,1,2,2,0,0,1,0,4660,-,CARD,Afternoon,weekend,0.107563664,0,0,0,0,0,0,0,0,0,0,0,0.732041049,0,0.160395287
32,2,3,15.13,3,5.043333333,90,53,1,2,2,0,0,1,0,2360,-,CASH,Breakfast,weekend,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,3,13,31.38,10,3.138,90,53,0.3,3,2,0,3,-1,0,2360,-,CARD,Late Night,weekday,0,0,0,0,0.742829828,0,0,0,0.257170172,0,0,0,0,0,0
39,4,5,20.22,4,5.055,90,53,1,2,2,0,0,1,0,2360,-,CARD,Breakfast,weekday,0.370919881,0.168150346,0,0,0,0,0,0,0,0,0,0,0.460929773,0,0
25,4,4,8.92,4,2.23,90,52,1,2,2,0,0,1,0,2360,-,CASH,Lunch,weekday,0,0,0,0,0,0.152466368,0,0,0,0,0.365470852,0,0.48206278,0,0
25,7,8,19.96,8,2.495,90,52,1,1,2,0,0,1,0,2360,-,CARD,Lunch,weekday,0.376753507,0,0.046092184,0,0.094689379,0.241482966,0,0,0,0,0.138276553,0,0.102705411,0,0
22,2,3,9.48,2,4.74,90,51,1,2,2,0,0,1,0,2360,FREEBIE,CARD,Afternoon,weekday,0,0,0.537974684,0,0,0,0.462025316,0,0,0,0,0,0,0,0
34,3,3,24.84,3,8.28,90,51,0,3,2,0,3,1,0,8670,-,CASH,Lunch,weekday,0,0.24194847,0,0,0,0,0,0,0,0,0.500402576,0,0,0.257648953,0
27,2,5,34.64,3,11.54666667,90,51,0.333333333,3,2,0,3,1,0,4660,-,CARD,Afternoon,weekday,0.153290993,0,0,0,0,0,0,0,0.846709007,0,0,0,0,0,0
23,3,5,26.15,3,8.716666667,90,51,1,2,2,0,0,1,0,2360,-,CARD,Afternoon,weekend,0,0,0.389292543,0,0,0,0,0,0,0,0,0,0.610707457,0,0
27,1,6,87.59,3,29.19666667,90,51,0,3,2,0,2,1,0,8670,FREEBIE,CARD,Late Night,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3,3,4.17,3,1.39,90,51,1,2,2,0,1,1,0,2360,-,DIGI,Late Night,weekday,0.39088729,0,0,0,0,0,0,0,0,0,0.299760192,0.309352518,0,0,0
23,1,2,14.31,2,7.155,90,51,0,3,2,0,0,1,0,4660,FREEBIE,DIGI,Afternoon,weekday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16,6,10,40.78,6,6.796666667,90,51,0.833333333,3,2,0,3,-1,0,2360,FREEBIE,CARD,Dinner,weekend,0,0.257724375,0.422265817,0,0.149828347,0,0,0,0.170181462,0,0,0,0,0,0
23,4,5,11.06,4,2.765,90,51,1,2,2,0,0,1,0,2360,-,DIGI,Breakfast,weekend,0.444846293,0,0,0,0.555153707,0,0,0,0,0,0,0,0,0,0
37,2,2,9.91,2,4.955,90,50,0,3,2,0,0,1,0,4660,-,CARD,Dinner,weekday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,2,4,17.97,4,4.4925,90,50,0.75,3,2,0,0,1,0,4660,DELIVERY,CARD,Breakfast,weekday,0.629938787,0,0,0,0,0,0,0,0,0.370061213,0,0,0,0,0
25,2,2,6.26,2,3.13,90,50,1,2,2,0,0,1,0,2360,-,DIGI,Breakfast,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,4,8,22.04,7,3.148571429,90,50,1,2,2,0,0,1,0,2490,-,CARD,Dinner,weekday,0.433303085,0.52676951,0,0,0,0,0,0,0,0,0,0,0,0,0.039927405
26,1,6,11.28,6,1.88,90,50,0,3,2,0,3,-1,0,2360,DISCOUNT,CARD,Dinner,weekday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24,3,3,7.15,3,2.383333333,90,49,0.666666667,3,2,0,0,1,0,2440,-,CASH,Dinner,weekday,0,0,0,0,0,0.306293706,0,0.38041958,0,0,0,0,0.313286713,0,0
28,3,6,26.97,5,5.394,90,49,1,2,2,0,0,1,0,2360,-,CARD,Breakfast,weekend,0.657397108,0,0,0,0,0.21764924,0,0.124953652,0,0,0,0,0,0,0
22,3,3,12.46,3,4.153333333,90,49,0.333333333,3,2,0,0,1,0,4660,DISCOUNT,DIGI,Breakfast,weekday,0.235955056,0,0,0,0,0,0,0,0,0.764044944,0,0,0,0,0
23,11,16,44.59,12,3.715833333,90,49,0.916666667,1,2,0,2,1,0,2360,-,CARD,Dinner,weekday,0.15855573,0.045750168,0.067279659,0,0,0.087015026,0,0,0,0.092397399,0.13298946,0.139717425,0.122673245,0,0.153621888
24,5,5,36.07,5,7.214,90,49,0.8,3,2,0,3,1,0,4660,-,DIGI,Afternoon,weekday,0.412531189,0.196007763,0,0,0,0,0,0,0,0.247019684,0,0,0,0,0.144441364
31,3,4,42.92,3,14.30666667,90,49,0.333333333,3,2,0,3,1,0,8670,-,CARD,Late Night,weekday,0,0.293103448,0,0,0,0,0,0,0,0,0.706896552,0,0,0,0
40,7,9,32.36,7,4.622857143,90,49,1,2,2,0,0,-1,0,2440,-,CASH,Lunch,weekday,0,0,0,0,0.396168109,0.08776267,0,0,0.032756489,0.167799753,0,0.102286774,0.186650185,0.02657602,0
33,2,6,28.69,4,7.1725,90,49,1,2,2,0,0,1,0,2440,DELIVERY,CARD,Dinner,weekday,0,0.899965145,0.100034855,0,0,0,0,0,0,0,0,0,0,0,0
29,2,3,14.77,3,4.923333333,90,49,0,3,2,0,0,1,0,4140,-,CARD,Late Night,weekend,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,2,2,10.55,2,5.275,90,49,1,2,2,0,0,1,0,2360,FREEBIE,CARD,Lunch,weekday,0.207582938,0,0,0,0,0,0,0.792417062,0,0,0,0,0,0,0
37,2,4,25.3,2,12.65,90,49,0.5,3,2,0,0,0,0,4660,FREEBIE,CARD,Breakfast,weekday,0,0,0,0,0,0,0,0,0,0.43083004,0,0,0.56916996,0,0
26,1,2,23.04,2,11.52,90,49,0,3,2,0,0,1,0,4660,-,DIGI,Lunch,weekday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,2,3,9.97,2,4.985,90,49,1,2,2,0,0,1,0,2360,-,CARD,Breakfast,weekday,0.324974925,0,0,0,0,0,0,0,0.675025075,0,0,0,0,0,0
19,4,10,31.58,8,3.9475,90,48,0.5,3,2,0,3,-1,0,2360,DISCOUNT,CARD,Dinner,weekday,0.449968334,0.075997467,0,0,0.060481317,0,0,0,0,0,0,0,0,0.413552882,0
28,4,5,57.21,4,14.3025,90,48,0.75,3,2,0,3,1,0,8670,-,CASH,Late Night,weekend,0.541338927,0,0.458661073,0,0,0,0,0,0,0,0,0,0,0,0
29,4,10,141.66,4,35.415,90,48,0.75,1,2,0,3,-1,0,8670,-,CARD,Breakfast,weekend,0,0.360087534,0,0,0,0,0,0,0,0,0,0,0,0.639912466,0
44,3,3,12.41,3,4.136666667,90,48,0.666666667,3,2,0,0,1,0,2360,DELIVERY,CARD,Afternoon,weekend,0,0,0.214343272,0,0.38195004,0,0,0,0,0,0,0,0,0.403706688,0
23,2,2,13.97,2,6.985,90,48,1,2,2,0,0,1,0,4660,-,CARD,Afternoon,weekend,0.632784538,0,0,0,0,0,0,0,0,0,0.367215462,0,0,0,0
34,5,28,109.57,21,5.217619048,90,48,0.952380952,1,2,0,2,-1,0,2360,-,CARD,Lunch,weekend,0.770283837,0,0,0,0,0,0,0,0,0.090626996,0,0,0,0,0.139089167
29,3,4,16.36,3,5.453333333,90,48,1,2,2,0,0,1,0,2360,DISCOUNT,CASH,Lunch,weekend,0,0,0,0,0.251833741,0.392420538,0,0,0,0,0.355745721,0,0,0,0
24,2,9,37.3,8,4.6625,90,48,0.875,2,2,0,3,1,0,4660,FREEBIE,CARD,Afternoon,weekend,0,0,0,0,0,0,0,0,0,0.379088472,0.620911528,0,0,0,0
26,2,8,24.15,7,3.45,90,48,0.428571429,3,2,0,3,-1,0,2360,-,CARD,Afternoon,weekday,0,0,0,0,0,0,0,0,0,0,0,0.402898551,0.597101449,0,0
26,4,6,18.28,5,3.656,90,48,1,2,2,0,0,1,0,2360,DISCOUNT,CASH,Lunch,weekday,0.309628009,0,0,0,0,0,0.475929978,0.214442013,0,0,0,0,0,0,0
21,4,9,82.01,7,11.71571429,90,48,1,1,2,0,3,-1,0,-,-,DIGI,Late Night,weekday,0.302158273,0.697841727,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3,6,72.26,3,24.08666667,90,48,0.666666667,3,2,0,3,1,0,8670,-,DIGI,Late Night,weekend,0.329089399,0.090644893,0,0,0,0,0,0,0,0,0,0,0,0.580265707,0
27,3,5,21.88,3,7.293333333,90,48,1,2,2,0,0,1,0,2360,-,CARD,Breakfast,weekend,0.414076782,0,0,0,0,0,0,0,0,0,0,0,0.585923218,0,0
33,2,9,28.43,7,4.061428571,90,48,1,2,2,0,0,1,0,2360,DELIVERY,CASH,Afternoon,weekend,0,0,0,0,0,0.047836792,0.952163208,0,0,0,0,0,0,0,0
26,3,3,24.59,3,8.196666667,90,48,0.666666667,3,2,0,0,1,0,4660,FREEBIE,CARD,Afternoon,weekend,0.228141521,0.520943473,0,0,0,0,0,0,0,0.250915006,0,0,0,0,0
45,2,2,19.5,2,9.75,90,48,0.5,3,2,0,0,0,0,8670,-,CASH,Late Night,weekend,0.64974359,0.35025641,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3,3,25.2,3,8.4,90,48,1,2,2,0,0,1,0,8670,-,CARD,Late Night,weekend,0,0.744444444,0,0,0,0,0.255555556,0,0,0,0,0,0,0,0
26,2,3,7.08,3,2.36,90,48,1,2,2,0,0,1,0,2440,-,CARD,Afternoon,weekend,0,0,0.15960452,0,0,0,0,0,0,0,0,0,0.84039548,0,0
32,3,4,15.71,3,5.236666667,90,48,1,2,2,0,0,1,0,2360,-,DIGI,Dinner,weekend,0.117122852,0,0,0.4239338,0,0,0,0,0,0,0,0,0,0,0.458943348
24,4,6,63.89,5,12.778,90,48,0.2,1,2,0,3,1,0,8670,-,CARD,Breakfast,weekend,0.095163562,0.904836438,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,4,18.15,3,6.05,90,48,1,2,2,0,0,1,0,2360,-,DIGI,Breakfast,weekend,0.183471074,0,0,0,0,0,0,0,0,0,0,0,0.816528926,0,0
22,2,6,81.13,3,27.04333333,90,48,1,2,2,0,3,-1,0,8670,-,CARD,Late Night,weekend,0.823986195,0,0,0,0,0,0,0,0,0,0.176013805,0,0,0,0
24,3,3,24.81,3,8.27,90,47,1,2,2,0,0,1,0,8670,DELIVERY,DIGI,Breakfast,weekend,0,0.22974607,0.25554212,0,0,0,0,0,0,0,0,0,0,0.51471181,0
26,2,4,19.91,2,9.955,90,47,1,2,2,0,0,1,0,2360,-,CARD,Lunch,weekend,0,0,0,0,0.501757911,0,0,0,0,0,0.498242089,0,0,0,0
24,2,10,27.65,8,3.45625,90,47,1,2,2,0,0,1,0,2360,DELIVERY,CARD,Late Night,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3,5,48.83,4,12.2075,90,47,0.75,3,2,0,3,1,0,8670,-,CARD,Late Night,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3,5,24.48,3,8.16,90,47,0.333333333,3,2,0,3,1,0,2360,-,DIGI,Dinner,weekend,0,0,0,0,0.239787582,0,0,0,0,0,0.374183007,0,0.386029412,0,0
30,1,19,50.86,14,3.632857143,90,47,1,1,2,0,3,-1,0,2360,FREEBIE,CARD,Breakfast,weekend,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,4,5,13.26,5,2.652,90,47,1,2,2,0,0,1,0,2360,-,CARD,Dinner,weekend,0.131975867,0,0,0,0,0,0,0.170437406,0.343137255,0.354449472,0,0,0,0,0
27,9,12,31.66,11,2.878181818,90,47,0.818181818,1,2,0,2,1,0,2360,DISCOUNT,CARD,Lunch,weekend,0.370814908,0,0,0,0,0,0,0,0,0.53758686,0,0,0.091598231,0,0
44,4,6,31.33,5,6.266,90,47,0.2,3,2,0,3,-1,0,4660,-,CARD,Late Night,weekday,0.872965209,0,0,0,0,0,0,0,0,0.127034791,0,0,0,0,0
23,4,4,30.79,4,7.6975,90,46,0.25,3,2,0,3,1,0,8670,-,CARD,Late Night,weekend,0,0.606365703,0,0,0,0,0,0,0,0,0.393634297,0,0,0,0
32,2,3,4.17,3,1.39,90,46,1,2,2,0,1,1,0,2360,-,DIGI,Lunch,weekday,0,0,0,0,0,0.585131894,0,0,0,0,0.414868106,0,0,0,0
21,2,2,4.1,2,2.05,90,46,0.5,3,2,0,0,0,0,2440,FREEBIE,CARD,Late Night,weekday,0.609756098,0,0,0,0,0,0,0,0,0,0,0.390243902,0,0,0
40,2,3,31.08,2,15.54,90,46,0.5,3,2,0,0,0,0,8670,-,CARD,Late Night,weekday,0.406048906,0,0,0,0,0,0,0,0,0,0,0,0,0.593951094,0
24,3,6,73.22,3,24.40666667,90,45,0,3,2,0,2,1,0,8670,FREEBIE,CASH,Late Night,weekend,0,0.418601475,0,0,0,0,0,0,0,0,0,0,0,0.581398525,0
28,2,2,16.72,2,8.36,90,45,0.5,3,2,0,0,0,0,4660,-,CARD,Afternoon,weekday,0,0,0,0,0,0,0,0.416866029,0,0,0,0,0,0,0.583133971
24,4,4,12.09,4,3.0225,90,45,0.75,3,2,0,0,1,0,2360,DELIVERY,CASH,Late Night,weekend,0,0.501240695,0.082712986,0,0,0.271298594,0,0,0,0.144747725,0,0,0,0,0
36,3,5,18.93,4,4.7325,90,45,0.5,3,2,0,3,1,0,2360,-,CARD,Dinner,weekend,0.152139461,0,0,0,0,0.631801373,0,0,0,0.216059165,0,0,0,0,0
30,1,3,26.56,3,8.853333333,90,45,1,2,2,0,0,1,0,4660,-,CARD,Afternoon,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3,6,50.86,4,12.715,90,44,0,3,2,0,3,1,0,4660,FREEBIE,CARD,Afternoon,weekday,0.198977586,0,0,0,0,0.643334644,0,0,0,0.15768777,0,0,0,0,0
28,4,4,7.88,4,1.97,90,44,1,2,2,0,0,1,0,2360,-,CARD,Lunch,weekday,0.402284264,0,0,0,0,0,0,0.095177665,0,0,0.308375635,0.194162437,0,0,0
28,7,18,119.03,15,7.935333333,90,44,0.466666667,1,2,0,0,-1,0,4660,-,CARD,Dinner,weekend,0.265143241,0,0,0,0,0.295051668,0,0,0,0.287490549,0,0,0,0.152314543,0
20,4,5,13.12,5,2.624,90,44,1,2,2,0,0,1,0,2360,-,CARD,Dinner,weekend,0,0,0,0,0,0.240091463,0,0,0,0,0.364329268,0,0.395579268,0,0
35,9,16,56.36,10,5.636,90,44,0.5,1,2,0,2,-1,0,2360,-,CASH,Lunch,weekday,0.319552874,0,0,0,0,0.320440028,0,0,0,0,0,0.062278211,0.200141945,0,0.097586941
38,3,4,12.32,3,4.106666667,90,44,0.666666667,3,2,0,0,1,0,2360,-,CARD,Dinner,weekday,0,0,0,0,0,0,0,0,0,0.418831169,0,0,0.363636364,0.217532468,0
23,5,7,22.16,6,3.693333333,90,44,0.833333333,2,2,0,3,1,0,2360,FREEBIE,CASH,Lunch,weekday,0,0.342057762,0,0,0,0,0,0,0,0,0.657942238,0,0,0,0
20,4,7,44.11,5,8.822,90,44,0.8,3,2,0,3,1,0,4660,-,CARD,Lunch,weekday,0.06007708,0,0,0.549535253,0,0,0,0,0,0,0,0,0,0.390387667,0
37,2,2,13.96,2,6.98,90,44,0.5,3,2,0,0,0,0,4660,FREEBIE,CARD,Breakfast,weekday,0.659025788,0,0,0,0,0,0,0,0,0.340974212,0,0,0,0,0
25,2,3,36.16,2,18.08,90,44,0.5,3,2,0,0,0,0,8670,-,CARD,Late Night,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,7,9,50.33,7,7.19,90,44,0.571428571,1,2,0,3,1,0,4660,-,CARD,Breakfast,weekday,0.08126366,0,0,0.127756805,0,0,0,0,0,0.030598053,0.239817206,0,0.520564276,0,0
31,5,6,48.33,5,9.666,90,44,0.8,3,2,0,3,1,0,4660,-,CARD,Dinner,weekday,0.372232568,0.368715084,0,0,0,0,0,0,0.259052348,0,0,0,0,0,0
